group,topic,title,authors,arxiv_url,code_url,project_url,doi
"3D, Geometry & Imaging",Computational Imaging & Novel Sensors,Stokes-Informed Diffusion for Robust Linear Polarization Estimation,Yidong Luo ⋅ Chenggong Li ⋅ Yuchao Feng ⋅ Boxin Shi ⋅ Junchao Zhang ⋅ Xin Yuan,https://arxiv.org/abs/2607.21239,,,
"3D, Geometry & Imaging",Computational Imaging & Novel Sensors,Two-Way Street: Efficient VSLAM using Collaborative In-Sensor and Off-Sensor processing,Hongyi Zhang ⋅ Laurie Bose ⋅ Piotr Dudek ⋅ Walterio Mayol-Cuevas,,,,
"3D, Geometry & Imaging",Computational Imaging & Novel Sensors,Unwarping the Lens: A Physics-Grounded Approach to Video Glasses Removal,Radim Špetlík ⋅ David Futschik ⋅ Radek Danecek ⋅ Feitong Tan ⋅ Ziqian Bai ⋅ Rohit Pandey ⋅ Yinda Zhang,,,,
"3D, Geometry & Imaging",Computational Imaging & Novel Sensors,Video Can Teach PAN-Sharpening: PSF-Aware Cross-Domain Supervision,Hyun-Ho Kim ⋅ Munchurl Kim ⋅ Jaehyup Lee,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,AdaBridge-SR: Adaptive Bridge Matching for Real-World Image Super-Resolution,Jiangang Wang ⋅ Shangquan Sun ⋅ Aiping Zhang ⋅ Yuning Cui ⋅ Wenqi Ren,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Adversarial Score Distillation for Stable One-Step Diffusion in Real-World Image Super-Resolution,Wei Zhu ⋅ Kai Zhang ⋅ Yu Zheng ⋅ Lei Luo ⋅ Jian Yang,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Allo{SR}2: Rectifying One-Step Super-Resolution to Stay Real via Allomorphic Generative Flows,Zihan Wang ⋅ XUDONG HUANG ⋅ Junbo Qiao ⋅ WEI LI ⋅ jie hu ⋅ Xinghao Chen ⋅ Shaohui Lin,https://arxiv.org/abs/2604.19238,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,ART-VSR: Adaptive Rectified Trajectories for One-Step Video Super-Resolution,JianHui Zhang ⋅ Chen Fang ⋅ Wanghao Wanghao ⋅ chaoyu feng ⋅ LEI LEI ⋅ Jue Wang ⋅ Shuaicheng Liu,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Auto-Prompting: Layer-Specific Prompt Fusion Discovery via Differentiable Search,Xi Xiao ⋅ Xingjian Li ⋅ Yunbei Zhang ⋅ Cheng Han ⋅ Tianming Liu ⋅ Tianyang Wang ⋅ Runmin Jiang ⋅ Jihun Hamm ⋅ Xiao Wang ⋅ Min Xu,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,AVSR-Diff: Scale-Agnostic Diffusion Priors for Temporally Consistent Arbitrary-Scale Video Super-Resolution,Geunhyuk Youk ⋅ Jeonghyeok Do ⋅ Dayeon Kim ⋅ Jihyong Oh ⋅ Munchurl Kim,https://arxiv.org/abs/2607.00987,,https://kaist-viclab.github.io/AVSR-Diff/,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Bayesian Self-Attention with Local Pixel Correlations for Lightweight Denoising Transformers,Runyang He ⋅ Zuowei Shen ⋅ Hui JI,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,BWAFDA: Block-wise Weighted Attention Fusion with Detail-aware for No-Reference Image Quality Assessment,Shilv Cai ⋅ Jian Jin ⋅ Tianang Chen ⋅ Zhuangzi Li ⋅ Weisi Lin,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,ClearText-Video: A Large-Scale Text-Centric Video Dataset Bridging Video Restoration and Scene-Text Enhancement,JINLONG LI ⋅ Jiaming Ding ⋅ Dingfu Lu ⋅ Malcolm Hsiu ⋅ Chuang Ke ⋅ Kangning Yang ⋅ Bochen Guan ⋅ Lan Fu ⋅ Jie Cai ⋅ Huiming Sun ⋅ Zibo Meng,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,CogSENet: Blind Image Deblurring with Blur-Conditioned Semantic Routing and Explicit Frequency Fusion,Pan Wang ⋅ Yihao Hu ⋅ Xiujin Liu,https://arxiv.org/abs/2606.30030,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,CUST : Clustered Unit-level Similarity Transformer for Lightweight Image Super-Resolution,Jeongsoo Kim,https://arxiv.org/abs/2607.11088,https://github.com/jwgdmkj/CUST,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Degradation-Agnostic Clarity Learning for Unpaired Image Dehazing,Zhiyuan Song ⋅ Hannan Lu ⋅ Haiqian Han ⋅ Bo Li ⋅ Chang Liu ⋅ Pengxu Wei ⋅ Xiangyang Ji ⋅ Liang Lin,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,DeLux: Cross-Modal Local Artifact Restoration in Video Using Neuromorphic Data,Bartosz Stachowiak ⋅ Dariusz Brzezinski,https://arxiv.org/abs/2606.27576,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Denoised Variance-Based Pruning with Optimal Brain Bias Compensation,Geon Tack Lee ⋅ Choo Jaegul ⋅ Kang Eun Jeon,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Denoising-GS: Gaussian Splatting with Spatial-aware Denoising,Qingyuan Zhou ⋅ Xinyi Liu ⋅ WEIDONG YANG ⋅ Ning Wang ⋅ Shuquan Ye ⋅ Ben Fei ⋅ Ying He ⋅ Wanli Ouyang,https://arxiv.org/abs/2605.14880,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Depth-guided Multi-view Exposure Bracketing for HDR Robot Vision,Jinnyeong Kim ⋅ Juhyung Choi ⋅ Woohyeok Kim ⋅ Sunghyun Cho ⋅ Seung-Hwan Baek,https://arxiv.org/abs/2608.16014,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Difficulty-Conditioned Attribute-Specific Restoration for Low-Light Image Enhancement,Mingzhu Zhang ⋅ Shuang Li ⋅ Jiaxu Leng ⋅ Long Sun ⋅ Can Zhang ⋅ Miaoqing Wang ⋅ Xinbo Gao,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Diffusion-based dual-view reflection removal,Tianyi Xu ⋅ Zifeng Wang ⋅ Boyang Lyu ⋅ Shuchen Weng ⋅ Boxin Shi,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,DnA: Denoising Attention for Visual Tasks,Ron Campos ⋅ Subhajit Maity ⋅ Xin Li ⋅ Srijan Das ⋅ Aritra Dutta,https://arxiv.org/abs/2606.27372,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Dotting the Eye: An Intent-Driven Image Retouching Agent for Visual Focus Enhancement,ChujieQin ChujieQin ⋅ Zilong Zhang ⋅ Zewei Chang ⋅ Chun-Le Guo ⋅ Ruixing Wang ⋅ Tao Hu ⋅ Ming-Ming Cheng ⋅ Chongyi Li,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Dual-Output Multi-Exposure HDR Reconstruction via SDR Fusion and Gain Map Inverse Tone Mapping,Jinho Kim ⋅ Jinwoo Kim ⋅ Seon Joo Kim,https://arxiv.org/abs/2608.05626,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Expert Weaving: Marrying Masked AutoRegressive and Diffusion Models for Unified Image Restoration,Xin Lu ⋅ Jie Huang ⋅ Jie Xiao ⋅ Dong Li ⋅ Xueyang Fu,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Experts-Guided Unbalanced Optimal Transport for ISP Learning from Unpaired and/or Paired Data,Georgy Perevozchikov ⋅ Nancy Mehta ⋅ Egor Ershov ⋅ Radu Timofte,https://arxiv.org/abs/2512.05635,https://github.com/gosha20777/EGUOT-ISP.git,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,ExpoMotion: A Large-Scale Benchmark and A Householder Projection Network for Multi-Exposure Fusion,Yao Liu ⋅ Lishen Qu ⋅ Jie Liang ⋅ shihao zhou ⋅ Hui Zeng ⋅ Yabin Peng ⋅ Huipeng Lin ⋅ Yabin Zhang ⋅ Jufeng Yang,https://arxiv.org/abs/2607.03110,https://github.com/Leo-LiuYao/ExpoMotion,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Exposure Bias Can Alleviate Itself via Directional and Frequency Rectification in Flow Matching,Guanbo Huang ⋅ Jingjia Mao ⋅ Fanding Huang ⋅ fengkai liu ⋅ Xiangyang Luo ⋅ Yaoyuan Liang ⋅ Jiasheng Lu ⋅ xiaoe Wang ⋅ Pei Liu ⋅ Ruiliu Fu ⋅ Ruqi Huang ⋅ Shao-Lun Huang,https://arxiv.org/abs/2606.28226,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Fabric Image Demoiréing Benchmark from Synthesis to Restoration,Pengchao Wei ⋅ Xiaojie Guo,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Fidelity- and Perception-Aware Local Implicit Attention for Arbitrary-Scale Image Super-Resolution,Yu-Syuan Xu ⋅ Hao-Lun Sun ⋅ Hao-Wei Chen ⋅ Hsien-Kai Kuo ⋅ Chun-Yi Lee,https://arxiv.org/abs/2606.21910,https://github.com/XUSean0118/FPLIA,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Flow Straight to Reality: Perceptually Consistent Flow Matching for Efficient Image Restoration,Sangwoo (Jason) Jo ⋅ Donggeun Ko ⋅ Jayeon Kang ⋅ Youngsang Kwak ⋅ Jaehwa Kwak ⋅ Sungjoon Choi,https://arxiv.org/abs/2608.10544,https://github.com/aiimaginglab/PCFlow,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,FMA-Net++: Motion- and Exposure-Aware Joint Video Super-Resolution and Deblurring,Geunhyuk Youk ⋅ Jihyong Oh ⋅ Munchurl Kim,https://arxiv.org/abs/2512.04390,,https://kaist-viclab.github.io/fmanetpp_site/,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Freqformer: Image-Demoiréing Transformer via Effective Frequency Decomposition,Xiaoyang Liu ⋅ Bolin Qiu ⋅ Zheng Chen ⋅ Libo Zhu ⋅ Zihan Zhou ⋅ Kai Liu ⋅ Jiezhang Cao ⋅ Yulun Zhang,https://arxiv.org/abs/2505.19120,https://github.com/xyLiu339/Freqformer,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,FreqOrtho-SR: Frequency-Guided Orthogonal Expert Learning for Real-World Image Super-Resolution,Minh Hoang ⋅ Dinh Tran ⋅ Quyen Nguyen Duc ⋅ Phuong Dam ⋅ Daeyoung Kim,https://arxiv.org/abs/2606.28745,https://github.com/sonhm3029/FreqOrtho-SR,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,From Local Windows to Adaptive Candidates via Individualized Exploratory: Rethinking Attention for Image Super-Resolution,Chunyu Meng ⋅ Wei Long ⋅ Shuhang Gu,https://arxiv.org/abs/2601.08341,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,FUMO: Prior-Modulated Diffusion for Single Image Reflection Removal,Telang Xu ⋅ Chaoyang Zhang ⋅ Guangtao Zhai ⋅ Xiaohong Liu,https://arxiv.org/abs/2603.19036,https://github.com/Lucious-Desmon/FUMO,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Generative Manifold Distillation: Aligning Restoration Trajectories with the Natural Image Prior,Yuyang Hu ⋅ Mojtaba Sahraee-Ardakan ⋅ Kangfu Mei ⋅ Arpit Bansal ⋅ Chenyang Qi ⋅ Peyman Milanfar ⋅ Mauricio Delbracio,https://arxiv.org/abs/2512.11121,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Geodesic Flow Matching on a Riemannian Degradation Manifold for Blind Image Restoration,Akshay Bankar ⋅ Ankita Chatterjee ⋅ Sayan Banerjee ⋅ Shreyas Pandith ⋅ Kalakonda Shashank ⋅ Amit Unde,https://arxiv.org/abs/2606.06278,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,HNDiff: Haze-Noise Diffusion for Image Dehazing,Jin-Ting He ⋅ Fu-Jen Tsai ⋅ Yan-Tsung Peng ⋅ Min-Hung Chen ⋅ Chia-Wen Lin ⋅ Yen-Yu Lin,https://arxiv.org/abs/2608.10995,,https://jin-ting-he.github.io/HNDiff,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Hybrid-LUT: Channel-Aware Hybrid Lookup Table and Filtering for Efficient Image Restoration,Zhilin Ai ⋅ Boyu Li ⋅ Sidi Yang ⋅ Wenqing Shi ⋅ Wenyong Zhou ⋅ Binxiao Huang ⋅ Chenchen Ding ⋅ Ngai Wong,https://arxiv.org/abs/2608.11646,https://github.com/Ai-ZL/Hybrid-LUT,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,IQA-T1: Tool-based Visual Evidence Reasoning for Image Quality Assessment,Jinjian Wu ⋅ Jiaqi Tang ⋅ Wei Wei ⋅ Yingying Yan ⋅ Jianmin Chen ⋅ Botong Geng ⋅ Lei Zhang ⋅ Qifeng Chen,https://arxiv.org/abs/2607.12375,https://github.com/zibuyu-02/IQA-T1,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,JanusMesh: Fast and Zero-Shot 3D Visual Illusion Generation via Cross-Space Denoising,Siang Zhang ⋅ Huai-Hsun Cheng ⋅ Tsung-Ju Yang ⋅ Yu-Lun Liu,https://arxiv.org/abs/2606.20563,,https://siang1105.github.io/JanusMesh.github.io/,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Learn to See the Unseen in Low-light Spike Streams,Liwen Hu ⋅ Yang Li ⋅ Mianzhi Liu ⋅ Guo Yijia ⋅ Shenghao Xie ⋅ Wenqiang Zu ⋅ gang ding ⋅ Tiejun Huang ⋅ Lei Ma,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Leveraging Phase Information to Boost Unrolled Network Learning for Image Deblurring,Samira Malek ⋅ Haichuan Zhang ⋅ Chul Lee ⋅ Vishal Monga,https://arxiv.org/abs/2607.00251,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,LGD-Net: Leader-Guided Cross-Modal Dynamics for Hyperspectral and Panchromatic Image Fusion,Raj kumar ⋅ Balasubramanian Raman ⋅ Pravendra Singh,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,LogicIR: Logic Gate Networks for Image Restoration,Hongjae Lee ⋅ Myungjun Son ⋅ Jaeseong Yu ⋅ Seung-Won Jung,https://arxiv.org/abs/2606.26609,https://github.com/jimmy9704/LogicIR,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,LUCE: Constrained Curve-Domain Guidance for Training-Free Low-Light Enhancement with Hue-Preserving Decoupling,Yijie Wei ⋅ Vran Lee ⋅ Yeqiang Liu ⋅ Mina Han ⋅ Xue Liu ⋅ Zhenbo Li,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,MArFE: Multi-Contrast MRI Arbitrary Scale Super-Resolution with Fourier Enhancement,ZHIWEN SHI,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,MixCompress: Mixture of Experts for Variable Rate Learned Image Compression,Calvin-Khang Ta ⋅ Praneet Singh ⋅ Tong Shao ⋅ Peng Yin,https://arxiv.org/abs/2607.14334,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,MLVC: A Multi-platform Learned Video Codec for Real-World Deployment,Tanel Pärnamaa ⋅ Martin Lumiste ⋅ Ardi Loot ⋅ Evgenii Indenbom ⋅ Andrei Znobishchev ⋅ Ando Saabas,https://arxiv.org/abs/2606.28027,https://github.com/microsoft/mlvc,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Multi-Block-Attention-based Color Constancy,Oguzhan Ulucan ⋅ Diclehan Ulucan ⋅ Marc Ebner,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Multi-modality Image Fusion under Adverse Weather: Mask-Guided Feature Restoration and Interaction,Xilai Li ⋅ Xiaosong Li ⋅ Haishu Tan ⋅ Tao Ye ⋅ Huafeng Li ⋅ Hongbin Wang,https://arxiv.org/abs/2606.26812,https://github.com/ixilai/AMG-Fuse,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Next-Frame Decoding for Ultra-Low-Bitrate Image Compression with Video Diffusion Priors,Yunuo Chen ⋅ Chuqin Zhou ⋅ Jiangchuan Li ⋅ Xiaoyue Ling ⋅ Bing He ⋅ Jincheng Dai ⋅ Li Song ⋅ Guo Lu,https://arxiv.org/abs/2603.15129,https://github.com/UnoC-727/NeFIC,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,NGPS: Structure-Preserving Self-Supervised Denoising via Neighbor-Guided Patch Sampling,Jaehyun Cho ⋅ YOUNGJOON YOO,https://arxiv.org/abs/2606.23200,https://github.com/cv-cho/NGPS,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,OARS: Process-Aware Online Alignment for Generative Real-World Image Super-Resolution,Shijie Zhao ⋅ Xuanyu Zhang ⋅ Bin Chen ⋅ Weiqi Li ⋅ Qunliang Xing ⋅ Kexin Zhang ⋅ Yan Wang ⋅ Junlin Li ⋅ Li Zhang ⋅ Jian Zhang ⋅ Tianfan Xue,https://arxiv.org/abs/2603.12811,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Off the Planckian Locus: Using 2D Chromaticity to Improve In-Camera Color,SaiKiran Tedla ⋅ Joshua Little ⋅ Hakki Karaimer ⋅ Michael S Brown,https://arxiv.org/abs/2511.17133,,https://cst-mlp.github.io,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,ORFC: Orthogonal Reparameterization for Low-Bitrate ViT Feature Coding,Letian Zhang ⋅ Wenhan Yang ⋅ Lingyu Duan,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,PASDiff: Physics-Aware Semantic Guidance for Joint Real-world Low-Light Face Enhancement and Restoration,Yilin Ni ⋅ Wenjie Li ⋅ Zhengxue Wang ⋅ Juncheng Li ⋅ Guangwei Gao ⋅ Jian Yang,https://arxiv.org/abs/2603.24969,https://github.com/IVIPLab/PASDiff,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Perceiving Better Moments: Cover Frame Reselection and Enhancement for Live Photos with the Live2K Dataset,Junyu Lou ⋅ Kai Chen ⋅ Weiyi You ⋅ Hui Zeng ⋅ Yabin Zhang ⋅ Shuhang Gu,https://arxiv.org/abs/2607.04151,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Physics Meets Perception: A Reinforcement Learning Framework for Unpaired Real-World Image Dehazing,Yunwei Lan ⋅ Zhigao Cui ⋅ Chang Liu ⋅ Menglin Zhang ⋅ Nian Wang ⋅ Cong Zhang ⋅ Dong Liu,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,PolarAPP: Beyond Polarization Demosaicking for Polarimetric Applications,Yidong Luo ⋅ Chenggong Li ⋅ Yunfeng Song ⋅ Ping Wang ⋅ Boxin Shi ⋅ Junchao Zhang ⋅ Xin Yuan,https://arxiv.org/abs/2603.23071,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,ProGVC: Progressive-based Generative Video Compression via Auto-Regressive Context Modeling,Daowen Li ⋅ Ruixiao Dong ⋅ Ying Chen ⋅ Kai Li ⋅ Ding Ding ⋅ Li Li,https://arxiv.org/abs/2603.17546,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,P²Fusion: Prompt-based Progressive Infrared-Visible Image Fusion via Dual-Prior Distillation,Yi Shi ⋅ Huichao Xie ⋅ Yuqing Wang ⋅ Mingyu Wang ⋅ Kaihui Yang ⋅ Yu Liu ⋅ Lu Ruitao ⋅ Lizhe Li ⋅ Junwei Han ⋅ Dingwen Zhang,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,QualiTeacher: Quality-Conditioned Pseudo-Labeling for Real-World Image Restoration,Fengyang Xiao ⋅ Jingjia Feng ⋅ Peng Hu ⋅ Yuhan Chen ⋅ Dingming Zhang ⋅ Lei Xu ⋅ Guanyi Qin ⋅ Lu Li ⋅ Chunming He ⋅ Sina Farsiu,https://arxiv.org/abs/2603.08030,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,RADIANCE: Relative Adaptive Denoising with IP-Adapter for Novel Concept Enhancement,Zi-Xiang Ni ⋅ Bo-Lun Huang ⋅ Teng-Fang Hsiao ⋅ Bo-Kai Ruan ⋅ Hong-Han Shuai,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Raw-JPEG Adapter: Efficient Raw Image Compression with JPEG,Mahmoud Afifi ⋅ Ran Zhang ⋅ Michael S Brown,https://arxiv.org/abs/2509.19624,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,RawGen: Learning Camera Raw Image Generation,Dongyoung Kim ⋅ Junyong Lee ⋅ Abhijith Punnappurath ⋅ Mahmoud Afifi ⋅ Sangmin Han ⋅ Alex Levinshtein ⋅ Michael S Brown,https://arxiv.org/abs/2604.00093,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,ReAL: Reference-to-Image (R2I) Aware Latent Diffusion for Image Super-Resolution,Byeonghun Lee ⋅ Hyunmin Cho ⋅ Sunghoon Im ⋅ Kyong Hwan Jin,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,RefReward-SR: LR-Conditioned Reward Modeling for Preference-Aligned Super-Resolution,Yushuai Song ⋅ Weize Quan ⋅ Weining Wang ⋅ Jiahui Sun ⋅ Jing Liu ⋅ Meng Li ⋅ Pengbin Yu ⋅ Zhentao Chen ⋅ Wei Shen ⋅ Lunxi Yuan ⋅ Dong-ming Yan,https://arxiv.org/abs/2603.24198,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,RL-AWB: Deep Reinforcement Learning for Auto White Balance Correction in Low-Light Night-time Scenes,Yuan-Kang Lee ⋅ Kuan-Lin Chen ⋅ Chia-Che Chang ⋅ Yu-Lun Liu,https://arxiv.org/abs/2601.05249,,https://ntuneillee.github.io/research/rl-awb/,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Robust Self-Supervised Cross-Modal Super-Resolution against Real-World Misaligned Observations,Xiaoyu Dong ⋅ Jiahuan Li ⋅ Ziteng Cui ⋅ Naoto Yokoya,https://arxiv.org/abs/2602.18822,,https://drive.google.com/file/d/1fqTYuSY7Qp7PFHiHViZs7y6lz6Bws7ws/view?usp=sharing,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,RTE-FM-Dehazer: Radiative Transfer Equation Inspired Flow Matching for Real-World Image Dehazing,Chenfeng Wei ⋅ Chun Wang ⋅ Boyang Zhao ⋅ Si Zuo ⋅ Shenhong WANG ⋅ Chenguang Yang,https://arxiv.org/abs/2607.01748,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,SCALE: Semantic-Calibrated Guidance Enhancement for Prompt-Faithful Diffusion,Tianhang Lu ⋅ Sudong Cai ⋅ Bingzhi Chen ⋅ Shao-Dong Shen ⋅ Chunting Liu ⋅ Longguang Wang ⋅ Bing Wang,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,SLAIR: Structured Latent Flow Matching for All-in-One Image Restoration,Shuyi Liang ⋅ Yixin Yang ⋅ Hanyue Lou ⋅ Yuning Cui ⋅ Boxin Shi,,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,SLER-IR: Spherical Layer-wise Expert Routing for All-in-One Image Restoration,Shurui Peng ⋅ Xin Lin ⋅ Shi Luo ⋅ Jincen Ou ⋅ Dizhe Zhang ⋅ Lu Qi ⋅ Truong Nguyen ⋅ Chao Ren,https://arxiv.org/abs/2603.05940,,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,SparkVSR: Interactive Video Super-Resolution via Sparse Keyframe Propagation,Jiongze Yu ⋅ Xiangbo Gao ⋅ Pooja Verlani ⋅ Akshay Gadde ⋅ Yilin Wang ⋅ Balu Adsumilli ⋅ Zhengzhong Tu,https://arxiv.org/abs/2603.16864,,https://sparkvsr.github.io/,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Spectral and Trajectory Regularization for Diffusion Transformer Super-Resolution,Jingkai Wang ⋅ Yixin Tang ⋅ Jue Gong ⋅ Jiatong Li ⋅ Shu Li ⋅ Libo Liu ⋅ Jianliang Lan ⋅ Yutong Liu ⋅ Yulun Zhang,https://arxiv.org/abs/2603.06275,https://github.com/jkwang28/StrSR,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,Spectral Prior for Reducing Exposure Bias in Diffusion Models,Yuya Kobayashi ⋅ Masato Ishii ⋅ Yuhta Takida ⋅ Takashi Shibuya ⋅ Yuki Mitsufuji,https://arxiv.org/abs/2607.22091,https://github.com/SonyResearch/SPA,,
"3D, Geometry & Imaging",Low-Level Vision & Image Restoration,SplitHDR: Saturation-Aware HDR Recovery and Denoising for Real-Time Detection,Jaewon Kim ⋅ Sol Namkung ⋅ Dongsuk Jeon,,,,
